Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1029	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	NM_000077, NM_058197, NM_058195	NP_000068.1, NP_478104.2, NP_478102.1	ENSG00000147889	chr9:21961001 - 21984453	apoptosis;cell aging;cell cycle;cell cycle arrest;cell cycle checkpoint;cellular_component;cyclin-dependent protein kinase inhibitor activity;cytoplasm;DNA binding;epidermis development;negative regulation of cell proliferation;negative regulation of cyclin-dependent protein kinase activity;nucleolus;nucleoplasm;nucleus;protein binding;regulation of cyclin-dependent protein kinase activity;regulation of transcription, DNA-dependent;rRNA processing;transcription	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
1977	EIF4E	eukaryotic translation initiation factor 4E	NM_001968	NP_001959.1	ENSG00000151247	chr4:100021201 - 100069286	cytoplasm;eukaryotic translation initiation factor 4F complex;protein binding;regulation of translation;RNA cap binding;translation initiation factor activity;translational initiation	Alpha6Beta4 Integrin,  Hahn and Weinberg 2002,  Stability
2885	GRB2	growth factor receptor-bound protein 2	NM_203506, NM_002086	NP_987102.1, NP_002077.1	ENSG00000177885	chr17:70828043 - 70901304	cell-cell signaling;cytosol;epidermal growth factor receptor binding;epidermal growth factor receptor signaling pathway;insulin receptor signaling pathway;insulin receptor substrate binding;intracellular signaling cascade;Ras protein signal transduction;SH3/SH2 adaptor activity	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Hahn and Weinberg 2002
3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	NM_176795, NM_005343	NP_789765.1, NP_005334.1	ENSG00000174775	chr11:522635 - 524322	cell surface receptor linked signal transduction;chemotaxis;cytoplasm;GTP binding;intracellular;membrane;nucleotide binding;organ morphogenesis;plasma membrane;protein C-terminus binding;regulation of progression through cell cycle;small GTPase mediated signal transduction	EGFR1,  Kit Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
5604	MAP2K1	mitogen-activated protein kinase kinase 1	NM_002755	NP_002746.1	ENSG00000169032	chr15:64466739 - 64570007	ATP binding;cell motility;chemotaxis;keratinocyte differentiation;MAP kinase kinase activity;neuron differentiation;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transferase activity	EGFR1,  Hahn and Weinberg 2002
4214	MAP3K1	mitogen-activated protein kinase kinase kinase 1	NM_005921	NP_005912.1	ENSG00000095015	chr5:56147157 - 56225264	apoptotic mitochondrial changes;ATP binding;cellular_component;magnesium ion binding;MAP kinase kinase kinase activity;nucleotide binding;positive regulation of actin filament polymerization;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;regulation of cell migration;transferase activity;transforming growth factor beta receptor signaling pathway;wound healing;zinc ion binding	EGFR1,  TNF_alpha_NF_kB,  Hahn and Weinberg 2002,  Protein Kinase
4193	MDM2	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse)	NM_006881, NM_006878, NM_006882, NM_002392, NM_006879	NP_006872.3, NP_006869.3, NP_006873.3, NP_002383.2, NP_006870.3	ENSG00000135679	chr12:67488524 - 67519896	enzyme binding;intracellular;ligase activity;metal ion binding;negative regulation of cell proliferation;negative regulation of transcription from RNA polymerase II promoter;negative regulator of basal transcription activity;nucleolus;nucleoplasm;nucleus;protein binding;protein complex assembly;protein ubiquitination;regulation of progression through cell cycle;regulation of protein catabolic process;ubiquitin-protein ligase activity;zinc ion binding	Androgen Receptor,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
4763	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	NM_000267, NM_001042492, NM_001128147	NP_000258.1, NP_001035957.1, NP_001121619.1	ENSG00000196712	chr17:26446453 - 26725299	adrenal gland development;biological_process;cell cycle;cellular_component;cytoplasm;enzyme inhibitor activity;GTPase activator activity;heart development;intracellular;molecular_function;negative regulation of cell migration;negative regulation of endothelial cell proliferation;negative regulation of MAPKKK cascade;negative regulation of progression through cell cycle;positive regulation of Ras GTPase activity;protein binding;Ras GTPase activator activity;Ras protein signal transduction;regulation of glial	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4771	NF2	neurofibromin 2 (bilateral acoustic neuroma)	NM_181832, NM_000268, NM_181828, NM_181829, NM_181833, NM_181830	NP_861970.1, NP_000259.1, NP_861966.1, NP_861967.1, NP_861971.1, NP_861969.1	ENSG00000186575	chr22:28329987 - 28420791	cell cycle;cytoplasm;cytoskeletal protein binding;cytoskeleton;negative regulation of cell proliferation;negative regulation of progression through cell cycle;nucleus;plasma membrane;sensory perception of sound;structural molecule activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4893	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	NM_002524	NP_002515.1	ENSG00000168638	chr1:115052678 - 115060304	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;regulation of progression through cell cycle;small GTPase mediated signal transduction	EGFR1,  Futreal et al 2004,  Hahn and Weinberg 2002,  Entrez Query:Oncogene,  Missense mutation
5290	PIK3CA	phosphoinositide-3-kinase, catalytic, alpha polypeptide	NM_006218	NP_006209.2	ENSG00000121879	chr3:180399307 - 180434846	1-phosphatidylinositol-3-kinase activity;anti-apoptosis;glucose metabolic process;inositol or phosphatidylinositol kinase activity;insulin receptor substrate binding;lamellipodium;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;protein amino acid phosphorylation;protein kinase B signaling cascade;regulation of body size;signal transduction;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Futreal et al 2004,  Hahn and Weinberg 2002,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
5291	PIK3CB	phosphoinositide-3-kinase, catalytic, beta polypeptide	NM_006219	NP_006210.1	ENSG00000051382	chr3:139856920 - 139960875	1-phosphatidylinositol-3-kinase activity;activation of MAPK activity;calcium ion homeostasis;chemotaxis;embryonic cleavage;G-protein coupled receptor protein signaling pathway;homophilic cell adhesion;inositol or phosphatidylinositol kinase activity;insulin receptor substrate binding;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;platelet activation;regulation of cell-matrix adhesion;regulation of progression through cell cycle;signal transduction;transferase activ	Alpha6Beta4 Integrin,  EGFR1,  Hahn and Weinberg 2002
5294	PIK3CG	phosphoinositide-3-kinase, catalytic, gamma polypeptide	NM_002649	NP_002640.2	ENSG00000105851	chr7:106295242 - 106333068	1-phosphatidylinositol-3-kinase activity;G-protein coupled receptor protein signaling pathway;inositol or phosphatidylinositol kinase activity;negative regulation of apoptosis;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;protein amino acid phosphorylation;protein binding;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Stability,  Entrez Query:Oncogene
25913	POT1	POT1 protection of telomeres 1 homolog (S. pombe)	NM_015450	NP_001036059.1	ENSG00000128513	chr7:124251251 - 124324463	chromosome;DNA binding;nuclear chromosome, telomeric region;nucleus;protein binding;single-stranded telomeric DNA binding;telomere maintenance;telomere maintenance via telomerase	Hahn and Weinberg 2002
5516	PPP2CB	protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform	NM_004156	NP_004147.1	ENSG00000104695	chr8:30763292 - 30789479	cytoplasm;hydrolase activity;iron ion binding;manganese ion binding;metal ion binding;phosphoprotein phosphatase activity;protein amino acid dephosphorylation;protein binding;protein phosphatase type 2A activity;protein phosphatase type 2A complex	Hahn and Weinberg 2002,  Stability
5728	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	NM_000314	NP_000305.3	ENSG00000171862	chr10:89614206 - 89715209	cell cycle;cell migration;cell proliferation;central nervous system development;cytoplasm;heart development;hydrolase activity;induction of apoptosis;inositol phosphate dephosphorylation;inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity;lipid binding;lipid metabolic process;negative regulation of apoptosis;negative regulation of cell migration;negative regulation of cell proliferation;negative regulation of focal adhesion formation;negative regulation of progression through cell cycle;negative regul	Androgen Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
5894	RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	NM_002880	NP_002871.1	ENSG00000132155	chr3:12601012 - 12635220	apoptosis;ATP binding;cell proliferation;cytoskeleton organization and biogenesis;diacylglycerol binding;intracellular signaling cascade;metal ion binding;mitochondrial outer membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;receptor signaling protein activity;transferase activity;zinc ion binding	EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
5925	RB1	retinoblastoma 1 (including osteosarcoma)	NM_000321	NP_000312.2	ENSG00000139687	chr13:47776049 - 47952208	androgen receptor binding;androgen receptor signaling pathway;cell cycle;cell cycle checkpoint;chromatin;chromatin modification;G1 phase;kinase binding;M phase;molecular_function;negative regulation of cell growth;negative regulation of progression through cell cycle;negative regulation of protein kinase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;PML body;positive regulation of transcription, DNA-dependent;protein binding;regulation of lipid kinase activity;regulat	Androgen Receptor,  ID,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
29984	RHOD	ras homolog gene family, member D	NM_014578	NP_055393.1	ENSG00000173156	chr11:66580949 - 66595649	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;Rho protein signal transduction;small GTPase mediated signal transduction	Hahn and Weinberg 2002
6195	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	NM_001006665, NM_002953	NP_001006666.1, NP_002944.2	ENSG00000117676	chr1:26744978 - 26773279	ATP binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Protein Kinase,  Stability
6196	RPS6KA2	ribosomal protein S6 kinase, 90kDa, polypeptide 2	NM_001006932, NM_021135	NP_001006933.1, NP_066958.2	ENSG00000071242	chr6:166746239 - 167195648	ATP binding;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
6197	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	NM_004586	NP_004577.1	ENSG00000177189	chrX:20083436 - 20194671	ATP binding;central nervous system development;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;signal transduction;skeletal development;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
7012	TERC	telomerase RNA component			null	chr3:null		Hahn and Weinberg 2002,  Stability
7013	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	NM_003218, NM_017489	NP_003209.2, NP_059523.2	ENSG00000147601	chr8:74083675 - 74120926	cell cycle;cell division;chromosome;chromosome, telomeric region;DNA binding;double-stranded telomeric DNA binding;identical protein binding;mitosis;nucleus;regulation of transcription;telomere maintenance via telomerase	Hahn and Weinberg 2002,  Stability
7014	TERF2	telomeric repeat binding factor 2	NM_005652	NP_005643.1	ENSG00000132604	chr16:67948301 - 67977249	cell cycle;chromosome;chromosome, telomeric region;DNA binding;nucleus;protein binding;regulation of transcription;single-stranded telomeric DNA binding;telomere maintenance via telomerase	Hahn and Weinberg 2002
7015	TERT	telomerase reverse transcriptase	NM_198255, NM_198253	NP_937986.1, NP_937983.2	ENSG00000164362	chr5:1306842 - 1348104	chromosome;chromosome, telomeric region;DNA binding;nucleus;protein binding;RNA binding;RNA-dependent DNA replication;telomerase holoenzyme complex;telomere maintenance;telomeric DNA binding;telomeric template RNA reverse transcriptase activity;transferase activity	Hahn and Weinberg 2002,  Stability
7942	TFEB	transcription factor EB	NM_007162	NP_009093.1	ENSG00000112561	chr6:41760314 - 41766929	nucleus;positive regulation of transcription, DNA-dependent;regulation of transcription;transcription factor activity;transcription factor complex;transcription regulator activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Translocation
7428	VHL	von Hippel-Lindau tumor suppressor	NM_198156, NM_000551	NP_937799.1, NP_000542.1	ENSG00000134086	chr3:10158531 - 10166649	anti-apoptosis;cell cycle;cell morphogenesis;cytosol;endoplasmic reticulum;mitochondrion;negative regulation of cell proliferation;negative regulation of progression through cell cycle;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of cell differentiation;protein stabilization;protein ubiquitination;proteolysis;response to stress;transcription factor binding	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
