Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1019	CDK4	cyclin-dependent kinase 4	NM_000075	NP_000066.1	ENSG00000135446	chr12:56428574 - 56431767	ATP binding;cell cycle;cell division;cell proliferation;cyclin-dependent protein kinase activity;G1/S transition of mitotic cell cycle;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;regulation of progression through cell cycle;transferase activity	TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Missense mutation
1029	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	NM_000077, NM_058197, NM_058195	NP_000068.1, NP_478104.2, NP_478102.1	ENSG00000147889	chr9:21961001 - 21984453	apoptosis;cell aging;cell cycle;cell cycle arrest;cell cycle checkpoint;cellular_component;cyclin-dependent protein kinase inhibitor activity;cytoplasm;DNA binding;epidermis development;negative regulation of cell proliferation;negative regulation of cyclin-dependent protein kinase activity;nucleolus;nucleoplasm;nucleus;protein binding;regulation of cyclin-dependent protein kinase activity;regulation of transcription, DNA-dependent;rRNA processing;transcription	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
1050	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	NM_004364	NP_004355.2	null	chr19:38484083 - 38485160	cytokine and chemokine mediated signaling pathway;generation of precursor metabolites and energy;myeloid cell differentiation;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity, enhancer binding;sequence-specific DNA binding;transcription;transcription factor binding;transcription from RNA polymerase II promoter	EGFR1,  Futreal et al 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	NM_001904	NP_001895.1	ENSG00000168036	chr3:41240563 - 41255837	alpha-catenin binding;androgen receptor binding;androgen receptor signaling pathway;apical part of cell;basolateral plasma membrane;beta-catenin destruction complex;binding;bone resorption;cadherin binding;cell fate determination;cell fate specification;cell maturation;cell-cell adherens junction;cell-cell adhesion;cellular morphogenesis during differentiation;chromatin binding;cytoplasm;cytoskeleton;dorsal/ventral axis specification;ectoderm development;embryonic arm morphogenesis;embryonic digit morphogen	Androgen Receptor,  TGFBR,  Wnt,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
1540	CYLD	cylindromatosis (turban tumor syndrome)	NM_001042412, NM_015247	NP_001035877.1, NP_056062.1	ENSG00000083799	chr16:49341110 - 49387920	cell cycle;cysteine-type peptidase activity;cytoskeleton;intracellular;negative regulation of progression through cell cycle;ribosome;structural constituent of ribosome;translation;ubiquitin cycle;ubiquitin thiolesterase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
1643	DDB2	damage-specific DNA binding protein 2, 48kDa	NM_000107	NP_000098.1	ENSG00000134574	chr11:47193263 - 47216976	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
1956	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	NM_201284, NM_005228, NM_201283, NM_201282	NP_958441.1, NP_005219.2, NP_958440.1, NP_958439.1	ENSG00000146648	chr7:55054464 - 55240804	actin filament binding;AP-2 adaptor complex;ATP binding;calcium-dependent phospholipase A2 activation;cell cycle;cell proliferation;cell surface receptor linked signal transduction;cell-cell adhesion;cytoplasm;double-stranded DNA binding;endosome;epidermal growth factor receptor activity;epidermal growth factor receptor signaling pathway;extracellular space;identical protein binding;integral to membrane;MAP/ERK kinase kinase activity;negative regulation of progression through cell cycle;nitric-oxide synthas	Alpha6Beta4 Integrin,  EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification,  Missense mutation
2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	NM_000400	NP_000391.1	ENSG00000104884	chr19:50546726 - 50565638	5' to 3' DNA helicase activity;aging;ATP binding;ATP-dependent DNA helicase activity;DNA binding;holo TFIIH complex;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;induction of apoptosis;magnesium ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleotide-excision repair;nucleus;post-embryonic development;protein binding;regulation of transcription, DNA-dependent;response to oxidative stress;sensory pe	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	NM_000122	NP_000113.1	ENSG00000163161	chr2:127731641 - 127768127	3' to 5' DNA helicase activity;ATP binding;ATP-dependent DNA helicase activity;damaged DNA binding;DNA binding;DNA topological change;helicase activity;holo TFIIH complex;hydrolase activity;induction of apoptosis;nucleotide binding;nucleotide-excision repair;nucleus;regulation of transcription, DNA-dependent;sensory perception of sound;transcription;transcription factor binding;transcription from RNA polymerase II promoter;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Protein Kinase,  Stability,  Missense mutation,  Splicing mutation
2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	NM_005236	NP_005227.1	ENSG00000175595	chr16:13921523 - 13949705	DNA binding;endodeoxyribonuclease activity;hydrolase activity;magnesium ion binding;nucleotide-excision repair;nucleotide-excision repair complex;nucleus	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5 (xeroderma pigmentosum, complementation group G (Cockayne syndrome))	NM_000123	NP_000114.2	ENSG00000134899	chr13:102257618 - 102322747	DNA binding;DNA repair;endodeoxyribonuclease activity;endonuclease activity;hydrolase activity;nuclease activity;nucleotide-excision repair;nucleus;sensory perception of sound;single-stranded DNA binding;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2131	EXT1	exostoses (multiple) 1	NM_000127	NP_000118.2	ENSG00000182197	chr8:118881131 - 119192466	cell cycle;endoderm development;endoplasmic reticulum;endoplasmic reticulum membrane;gastrulation;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;heparan sulfate proteoglycan biosynthetic process;integral to endoplasmic reticulum membrane;integral to membrane;membrane;mesoderm development;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through ce	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2132	EXT2	exostoses (multiple) 2	NM_207122	NP_997005.1	ENSG00000151348	chr11:44085838 - 44222413	cell cycle;endoplasmic reticulum;endoplasmic reticulum membrane;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;integral to membrane;membrane;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through cell cycle;protein binding;signal transduction;skeletal development;transferase activity, transferring glycosyl groups	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2175	FANCA	Fanconi anemia, complementation group A	NM_001018112, NM_000135	NP_001018122.1, NP_000126.2	ENSG00000187741	chr16:88332509 - 88410524	cytoplasm;DNA repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2176	FANCC	Fanconi anemia, complementation group C	NM_000136	NP_000127.2	ENSG00000158169	chr9:96903809 - 97051394	cytoplasm;cytosol;DNA repair;germ cell development;nucleotide-excision repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2177	FANCD2	Fanconi anemia, complementation group D2	NM_001018115, NM_033084	NP_001018125.1, NP_149075.2	ENSG00000144554	chr3:10045341 - 10115634	biological_process;cell cycle;cellular_component;condensed chromosome;DNA repair;molecular_function;nucleus;protein binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
2189	FANCG	Fanconi anemia, complementation group G	NM_004629	NP_004620.1	ENSG00000165281	chr9:35064104 - 35069521	binding;cell cycle checkpoint;damaged DNA binding;DNA repair;nucleus;ovarian follicle development;response to radiation;spermatid development	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
355	FAS	Fas (TNF receptor superfamily, member 6)	NM_152875, NM_152877, NM_000043, NM_152872, NM_152874, NM_152871, NM_152876	NP_690614.1, NP_690616.1, NP_000034.1, NP_690611.1, NP_690613.1, NP_690610.1, NP_690615.1	ENSG00000026103	chr10:90740613 - 90764187	anti-apoptosis;apoptosis;cytosol;identical protein binding;immune response;induction of apoptosis;integral to membrane;membrane;protein binding;protein complex assembly;regulation of apoptosis;signal transduction;soluble fraction;transmembrane receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Missense mutation
55294	FBXW7	F-box and WD repeat domain containing 7	NM_001013415, NM_033632, NM_018315	NP_001013433.1, NP_361014.1, NP_060785.2	ENSG00000109670	chr4:153463482 - 153552405	nucleus;protein binding;protein ubiquitination	NOTCH,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Missense mutation,  Nonsense mutation
2263	FGFR2	fibroblast growth factor receptor 2 (bacteria-expressed kinase, keratinocyte growth factor receptor, craniofacial dysostosis 1, Crouzon syndrome, Pfeiffer syndrome, Jackson-Weiss syndrome)	NM_000141, NM_022970	NP_000132.3, NP_075259.4	ENSG00000066468	chr10:123229360 - 123343321	ATP binding;cell growth;cell surface;fibroblast growth factor receptor activity;heparin binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
2261	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	NM_022965, NM_000142	NP_075254.1, NP_000133.1	ENSG00000068078	chr4:1765459 - 1778787	ATP binding;cell growth;fibroblast growth factor receptor activity;fibroblast growth factor receptor signaling pathway;identical protein binding;integral to plasma membrane;JAK-STAT cascade;MAPKKK cascade;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;skeletal development;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Missense mutation,  Translocation
2271	FH	fumarate hydratase	NM_000143	NP_000134.2	ENSG00000091483	chr1:239727750 - 239749645	cell cycle;cytoplasm;fumarate hydratase activity;fumarate metabolic process;lyase activity;mitochondrion;negative regulation of progression through cell cycle;tricarboxylic acid cycle;tricarboxylic acid cycle enzyme complex	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
201163	FLCN	folliculin	NM_144606, NM_144997	NP_653207.1, NP_659434.2	ENSG00000154803	chr17:17057693 - 17072176	cell cycle;negative regulation of progression through cell cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2322	FLT3	fms-related tyrosine kinase 3	NM_004119	NP_004110.2	ENSG00000122025	chr13:27476188 - 27572647	ATP binding;integral to plasma membrane;lymphocyte differentiation;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Missense mutation
2324	FLT4	fms-related tyrosine kinase 4	NM_182925, NM_002020	NP_891555.2, NP_002011.2	ENSG00000037280	chr5:179962797 - 180009151	ATP binding;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Missense mutation
2623	GATA1	GATA binding protein 1 (globin transcription factor 1)	NM_002049	NP_002040.1	ENSG00000102145	chrX:48534460 - 48537515	metal ion binding;multicellular organismal development;nucleus;regulation of transcription from RNA polymerase II promoter;sequence-specific DNA binding;transcription;transcription factor activity;zinc ion binding	NOTCH,  Futreal et al 2004,  Frameshift mutation,  Missense mutation
2778	GNAS	GNAS complex locus	NM_080426, NM_001077489, NM_001077488, NM_000516, NM_080425, NM_016592	NP_536351.1, NP_001070957.1, NP_001070956.1, NP_000507.1, NP_536350.2, NP_057676.1	ENSG00000087460	chr20:56861715 - 56919279	adenylate cyclase activation;cytoplasm;extracellular region;G-protein coupled receptor protein signaling pathway;G-protein signaling, adenylate cyclase activating pathway;Golgi to secretory vesicle transport;Golgi trans cisterna;GTP binding;GTPase activity;guanyl nucleotide binding;heterotrimeric G-protein complex;membrane;molecular_function;nucleotide binding;plasma membrane;pregnancy;protein binding;protein secretion;protein targeting;sensory perception of smell;signal transducer activity;signal transduct	Futreal et al 2004,  Missense mutation
2719	GPC3	glypican 3	NM_004484	NP_004475.1	ENSG00000147257	chrX:132497817 - 132947142	GPI anchor binding;integral to plasma membrane;membrane;negative regulation of cell proliferation;negative regulation of growth;organ morphogenesis;positive regulation of BMP signaling pathway;proteinaceous extracellular matrix;ureteric bud branching	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation,  Translocation
6927	HNF1A	transcription factor 1, hepatic; LF-B1, hepatic nuclear factor (HNF1), albumin proximal factor	NM_000545	NP_000536.4	ENSG00000135100	chr12:119900954 - 119923378	glucose homeostasis;nucleus;positive regulation of transcription;protein binding;regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation
3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	NM_176795, NM_005343	NP_789765.1, NP_005334.1	ENSG00000174775	chr11:522635 - 524322	cell surface receptor linked signal transduction;chemotaxis;cytoplasm;GTP binding;intracellular;membrane;nucleotide binding;organ morphogenesis;plasma membrane;protein C-terminus binding;regulation of progression through cell cycle;small GTPase mediated signal transduction	EGFR1,  Kit Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	NM_000222, NM_001093772	NP_000213.1, NP_001087241.1	ENSG00000157404	chr4:55218938 - 55299480	ATP binding;cytokine and chemokine mediated signaling pathway;external side of plasma membrane;hemopoiesis;integral to membrane;membrane;nucleotide binding;peptidyl-tyrosine phosphorylation;pigmentation during development;protein amino acid dephosphorylation;protein binding;protein kinase cascade;receptor activity;receptor signaling protein tyrosine kinase activity;response to radiation;signal transduction;stem cell factor receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase	Kit Receptor,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
1316	KLF6	Kruppel-like factor 6	NM_001300	NP_001291.3	ENSG00000067082	chr10:3811730 - 3817206	B cell differentiation;biological_process;cell growth;cellular_component;DNA binding;intracellular;metal ion binding;molecular_function;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcriptional activator activity;zinc ion binding	Futreal et al 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
3845	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	NM_004985, NM_033360	NP_004976.2, NP_203524.1	ENSG00000133703	chr12:25259641 - 25289585	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;protein binding;regulation of progression through cell cycle;sensory perception of sound;small GTPase mediated signal transduction	EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
6416	MAP2K4	mitogen-activated protein kinase kinase 4	NM_003010	NP_003001.1	ENSG00000065559	chr17:11864928 - 11985302	ATP binding;JNK cascade;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Large deletion,  Missense mutation,  Nonsense mutation
4221	MEN1	multiple endocrine neoplasia I	NM_130802, NM_130799	NP_570716.1, NP_570711.1	ENSG00000133895	chr11:64328381 - 64334157	cleavage furrow;cytosol;DNA binding;histone methylation;histone methyltransferase complex;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	NM_001127500, NM_000245	NP_001120972.1, NP_000236.2	ENSG00000105976	chr7:116126374 - 116223414	activation of MAPK activity;adult behavior;ATP binding;basal plasma membrane;brain development;cell surface receptor linked signal transduction;hepatocyte growth factor receptor activity;hepatocyte growth factor receptor signaling pathway;integral to plasma membrane;membrane;membrane fraction;multicellular organismal development;muscle development;myoblast proliferation;nucleotide binding;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activi	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	NM_000249	NP_000240.1	ENSG00000076242	chr3:37010042 - 37067148	ATP binding;cell cycle;guanine/thymine mispair binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	NM_000251	NP_000242.1	ENSG00000095002	chr2:47483834 - 47563592	ADP binding;apoptosis;ATP binding;ATPase activity;B cell differentiation;B cell mediated immunity;base-excision repair;cell cycle;cell cycle arrest;cell motility;centromeric DNA binding;damaged DNA binding;determination of adult life span;dinucleotide repeat insertion binding;four-way junction DNA binding;guanine/thymine mispair binding;hypoxanthine phosphoribosyltransferase activity;in utero embryonic development;intra-S DNA damage checkpoint;isotype switching;magnesium ion binding;maintenance of DNA repea	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2956	MSH6	mutS homolog 6 (E. coli)	NM_000179	NP_000170.1	ENSG00000116062	chr2:47863876 - 47887503	ADP binding;ATP binding;ATPase activity;base-excision repair;chromatin binding;damaged DNA binding;determination of adult life span;dinucleotide insertion or deletion binding;DNA damage response, signal transduction resulting in induction of apoptosis;four-way junction DNA binding;guanine/thymine mispair binding;isotype switching;magnesium ion binding;mismatch repair;mismatched DNA binding;MutLalpha complex binding;MutSalpha complex;negative regulation of DNA recombination;nuclear chromatin;nucleotide bindi	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
