Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1540	CYLD	cylindromatosis (turban tumor syndrome)	NM_001042412, NM_015247	NP_001035877.1, NP_056062.1	ENSG00000083799	chr16:49341110 - 49387920	cell cycle;cysteine-type peptidase activity;cytoskeleton;intracellular;negative regulation of progression through cell cycle;ribosome;structural constituent of ribosome;translation;ubiquitin cycle;ubiquitin thiolesterase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
1643	DDB2	damage-specific DNA binding protein 2, 48kDa	NM_000107	NP_000098.1	ENSG00000134574	chr11:47193263 - 47216976	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	NM_000400	NP_000391.1	ENSG00000104884	chr19:50546726 - 50565638	5' to 3' DNA helicase activity;aging;ATP binding;ATP-dependent DNA helicase activity;DNA binding;holo TFIIH complex;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;induction of apoptosis;magnesium ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleotide-excision repair;nucleus;post-embryonic development;protein binding;regulation of transcription, DNA-dependent;response to oxidative stress;sensory pe	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	NM_005236	NP_005227.1	ENSG00000175595	chr16:13921523 - 13949705	DNA binding;endodeoxyribonuclease activity;hydrolase activity;magnesium ion binding;nucleotide-excision repair;nucleotide-excision repair complex;nucleus	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5 (xeroderma pigmentosum, complementation group G (Cockayne syndrome))	NM_000123	NP_000114.2	ENSG00000134899	chr13:102257618 - 102322747	DNA binding;DNA repair;endodeoxyribonuclease activity;endonuclease activity;hydrolase activity;nuclease activity;nucleotide-excision repair;nucleus;sensory perception of sound;single-stranded DNA binding;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2131	EXT1	exostoses (multiple) 1	NM_000127	NP_000118.2	ENSG00000182197	chr8:118881131 - 119192466	cell cycle;endoderm development;endoplasmic reticulum;endoplasmic reticulum membrane;gastrulation;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;heparan sulfate proteoglycan biosynthetic process;integral to endoplasmic reticulum membrane;integral to membrane;membrane;mesoderm development;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through ce	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2132	EXT2	exostoses (multiple) 2	NM_207122	NP_997005.1	ENSG00000151348	chr11:44085838 - 44222413	cell cycle;endoplasmic reticulum;endoplasmic reticulum membrane;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;integral to membrane;membrane;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through cell cycle;protein binding;signal transduction;skeletal development;transferase activity, transferring glycosyl groups	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2175	FANCA	Fanconi anemia, complementation group A	NM_001018112, NM_000135	NP_001018122.1, NP_000126.2	ENSG00000187741	chr16:88332509 - 88410524	cytoplasm;DNA repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2176	FANCC	Fanconi anemia, complementation group C	NM_000136	NP_000127.2	ENSG00000158169	chr9:96903809 - 97051394	cytoplasm;cytosol;DNA repair;germ cell development;nucleotide-excision repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2177	FANCD2	Fanconi anemia, complementation group D2	NM_001018115, NM_033084	NP_001018125.1, NP_149075.2	ENSG00000144554	chr3:10045341 - 10115634	biological_process;cell cycle;cellular_component;condensed chromosome;DNA repair;molecular_function;nucleus;protein binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
2178	FANCE	Fanconi anemia, complementation group E	NM_021922	NP_068741.1	ENSG00000112039	chr6:35528300 - 35542100	DNA repair;molecular_function;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation,  Splicing mutation
2188	FANCF	Fanconi anemia, complementation group F	NM_022725	NP_073562.1	ENSG00000183161	chr11:22602807 - 22603932	biological_process;cellular_component;DNA repair;molecular_function;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation
2189	FANCG	Fanconi anemia, complementation group G	NM_004629	NP_004620.1	ENSG00000165281	chr9:35064104 - 35069521	binding;cell cycle checkpoint;damaged DNA binding;DNA repair;nucleus;ovarian follicle development;response to radiation;spermatid development	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
55294	FBXW7	F-box and WD repeat domain containing 7	NM_001013415, NM_033632, NM_018315	NP_001013433.1, NP_361014.1, NP_060785.2	ENSG00000109670	chr4:153463482 - 153552405	nucleus;protein binding;protein ubiquitination	NOTCH,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Missense mutation,  Nonsense mutation
2271	FH	fumarate hydratase	NM_000143	NP_000134.2	ENSG00000091483	chr1:239727750 - 239749645	cell cycle;cytoplasm;fumarate hydratase activity;fumarate metabolic process;lyase activity;mitochondrion;negative regulation of progression through cell cycle;tricarboxylic acid cycle;tricarboxylic acid cycle enzyme complex	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
201163	FLCN	folliculin	NM_144606, NM_144997	NP_653207.1, NP_659434.2	ENSG00000154803	chr17:17057693 - 17072176	cell cycle;negative regulation of progression through cell cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2719	GPC3	glypican 3	NM_004484	NP_004475.1	ENSG00000147257	chrX:132497817 - 132947142	GPI anchor binding;integral to plasma membrane;membrane;negative regulation of cell proliferation;negative regulation of growth;organ morphogenesis;positive regulation of BMP signaling pathway;proteinaceous extracellular matrix;ureteric bud branching	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation,  Translocation
1316	KLF6	Kruppel-like factor 6	NM_001300	NP_001291.3	ENSG00000067082	chr10:3811730 - 3817206	B cell differentiation;biological_process;cell growth;cellular_component;DNA binding;intracellular;metal ion binding;molecular_function;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcriptional activator activity;zinc ion binding	Futreal et al 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
6416	MAP2K4	mitogen-activated protein kinase kinase 4	NM_003010	NP_003001.1	ENSG00000065559	chr17:11864928 - 11985302	ATP binding;JNK cascade;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Large deletion,  Missense mutation,  Nonsense mutation
4221	MEN1	multiple endocrine neoplasia I	NM_130802, NM_130799	NP_570716.1, NP_570711.1	ENSG00000133895	chr11:64328381 - 64334157	cleavage furrow;cytosol;DNA binding;histone methylation;histone methyltransferase complex;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	NM_000249	NP_000240.1	ENSG00000076242	chr3:37010042 - 37067148	ATP binding;cell cycle;guanine/thymine mispair binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	NM_000251	NP_000242.1	ENSG00000095002	chr2:47483834 - 47563592	ADP binding;apoptosis;ATP binding;ATPase activity;B cell differentiation;B cell mediated immunity;base-excision repair;cell cycle;cell cycle arrest;cell motility;centromeric DNA binding;damaged DNA binding;determination of adult life span;dinucleotide repeat insertion binding;four-way junction DNA binding;guanine/thymine mispair binding;hypoxanthine phosphoribosyltransferase activity;in utero embryonic development;intra-S DNA damage checkpoint;isotype switching;magnesium ion binding;maintenance of DNA repea	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2956	MSH6	mutS homolog 6 (E. coli)	NM_000179	NP_000170.1	ENSG00000116062	chr2:47863876 - 47887503	ADP binding;ATP binding;ATPase activity;base-excision repair;chromatin binding;damaged DNA binding;determination of adult life span;dinucleotide insertion or deletion binding;DNA damage response, signal transduction resulting in induction of apoptosis;four-way junction DNA binding;guanine/thymine mispair binding;isotype switching;magnesium ion binding;mismatch repair;mismatched DNA binding;MutLalpha complex binding;MutSalpha complex;negative regulation of DNA recombination;nuclear chromatin;nucleotide bindi	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
4683	NBN	nibrin			ENSG00000104320	chr8:null	blastocyst growth;cell cycle;cell cycle arrest;cell proliferation;chromosome;chromosome, telomeric region;damaged DNA binding;DNA damage checkpoint;DNA damage response, signal transduction by p53 class mediator;double-strand break repair;G1/S transition checkpoint;in utero embryonic development;intracellular;isotype switching;meiosis;mitotic G2 checkpoint;Mre11 complex;nuclear inclusion body;nucleus;protein N-terminus binding;regulation of balance;regulation of DNA replication initiation;replication fork;te	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
4763	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	NM_000267, NM_001042492, NM_001128147	NP_000258.1, NP_001035957.1, NP_001121619.1	ENSG00000196712	chr17:26446453 - 26725299	adrenal gland development;biological_process;cell cycle;cellular_component;cytoplasm;enzyme inhibitor activity;GTPase activator activity;heart development;intracellular;molecular_function;negative regulation of cell migration;negative regulation of endothelial cell proliferation;negative regulation of MAPKKK cascade;negative regulation of progression through cell cycle;positive regulation of Ras GTPase activity;protein binding;Ras GTPase activator activity;Ras protein signal transduction;regulation of glial	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4771	NF2	neurofibromin 2 (bilateral acoustic neuroma)	NM_181832, NM_000268, NM_181828, NM_181829, NM_181833, NM_181830	NP_861970.1, NP_000259.1, NP_861966.1, NP_861967.1, NP_861971.1, NP_861969.1	ENSG00000186575	chr22:28329987 - 28420791	cell cycle;cytoplasm;cytoskeletal protein binding;cytoskeleton;negative regulation of cell proliferation;negative regulation of progression through cell cycle;nucleus;plasma membrane;sensory perception of sound;structural molecule activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
5378	PMS1	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	NM_000534, NM_001128143, NM_001128144	NP_000525.1, NP_001121615.1, NP_001121616.1	ENSG00000064933	chr2:190364780 - 190450407	ATP binding;cell cycle;DNA binding;GTP binding;mismatch repair;mismatched DNA binding;negative regulation of progression through cell cycle;nucleotide binding;nucleus;regulation of transcription, DNA-dependent	Futreal et al 2004,  Missense mutation,  Nonsense mutation
5395	PMS2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	NM_000535	NP_000526.1	ENSG00000122512	chr7:5979555 - 6015176	ATP binding;cell cycle;DNA binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single base insertion or deletion binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
5573	PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1)	NM_002734	NP_997637.1	ENSG00000108946	chr17:64023135 - 64038185	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;intracellular signaling cascade;kinase activity;mesoderm formation;neuromuscular junction;nucleotide binding;protein amino acid phosphorylation;protein binding;regulation of transcription from RNA polymerase II promoter;signal transduction	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation,  Translocation
5727	PTCH1	patched homolog 1 (Drosophila)	NM_000264, NM_001083602, NM_001083603	NP_001077076.1, NP_001077071.1, NP_001077072.1	ENSG00000185920	chr9:97249014 - 97310464	cell cycle;cell proliferation;dorsal/ventral pattern formation;embryonic limb morphogenesis;hedgehog receptor activity;integral to membrane;integral to plasma membrane;membrane;negative regulation of body size;negative regulation of progression through cell cycle;organ morphogenesis;protein binding;protein processing;receptor activity;regulation of smoothened activity;signal transduction;smoothened signaling pathway	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
5728	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	NM_000314	NP_000305.3	ENSG00000171862	chr10:89614206 - 89715209	cell cycle;cell migration;cell proliferation;central nervous system development;cytoplasm;heart development;hydrolase activity;induction of apoptosis;inositol phosphate dephosphorylation;inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity;lipid binding;lipid metabolic process;negative regulation of apoptosis;negative regulation of cell migration;negative regulation of cell proliferation;negative regulation of focal adhesion formation;negative regulation of progression through cell cycle;negative regul	Androgen Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
5925	RB1	retinoblastoma 1 (including osteosarcoma)	NM_000321	NP_000312.2	ENSG00000139687	chr13:47776049 - 47952208	androgen receptor binding;androgen receptor signaling pathway;cell cycle;cell cycle checkpoint;chromatin;chromatin modification;G1 phase;kinase binding;M phase;molecular_function;negative regulation of cell growth;negative regulation of progression through cell cycle;negative regulation of protein kinase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;PML body;positive regulation of transcription, DNA-dependent;protein binding;regulation of lipid kinase activity;regulat	Androgen Receptor,  ID,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
9401	RECQL4	RecQ protein-like 4	NM_004260	NP_004251.2	ENSG00000160957	chr8:145707621 - 145713976	ATP binding;ATP-dependent helicase activity;DNA helicase activity;DNA recombination;DNA repair;hydrolase activity;multicellular organismal development;nucleic acid binding;nucleotide binding;nucleus;zinc ion binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation,  Splicing mutation
5979	RET	ret proto-oncogene	NM_020630, NM_020975	NP_065681.1, NP_066124.1	ENSG00000165731	chr10:42892712 - 42943723	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;homophilic cell adhesion;integral to membrane;kinase activity;membrane;nucleotide binding;posterior midgut development;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Translocation
6390	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	NM_003000	NP_002991.2	ENSG00000117118	chr1:17217962 - 17253101	2 iron, 2 sulfur cluster binding;3 iron, 4 sulfur cluster binding;4 iron, 4 sulfur cluster binding;electron carrier activity;electron transport;iron ion binding;membrane;metal ion binding;mitochondrial inner membrane;mitochondrion;succinate dehydrogenase (ubiquinone) activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
6391	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa	NM_001089593, NM_001035513, NM_003001, NM_001035511	NP_001083062.1, NP_001030590.1, NP_002992.1, NP_001030588.1	ENSG00000143252	chr1:159550819 - 159598847	electron transport;integral to membrane;iron ion binding;membrane;metal ion binding;mitochondrion;respiratory chain complex II;succinate dehydrogenase activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
6392	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein	NM_003002	NP_002993.1	null	chr11:111462841 - 111470904	electron carrier activity;electron transport;heme binding;integral to membrane;iron ion binding;membrane;metal ion binding;mitochondrial envelope;mitochondrial inner membrane;mitochondrion;succinate dehydrogenase activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
4089	SMAD4	SMAD family member 4	NM_005359	NP_005350.1	ENSG00000141646	chr18:46827414 - 46858835	anterior/posterior pattern formation;cytoplasm;gastrulation (sensu Mammalia);intracellular;kidney development;negative regulation of cell proliferation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of binding;SMAD protein complex assembly;transcription;transcription cofactor activity;transcription factor activity;transcription factor complex;transcriptional activator activity;ureteric bud branching	Androgen Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	NM_003073, NM_001007468	NP_003064.2, NP_001007469.1	ENSG00000099956	chr22:22459356 - 22506367	cell cycle;chromatin remodeling;DNA integration;negative regulation of progression through cell cycle;nuclear chromosome;nucleoplasm;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;retroviral genome replication;SWI/SNF complex;transcription	TNF_alpha_NF_kB,  Futreal et al 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Nonsense mutation,  Splicing mutation
6794	STK11	serine/threonine kinase 11	NM_000455	NP_000446.1	ENSG00000118046	chr19:1157912 - 1177646	ATP binding;cell cycle;cell cycle arrest;cytoplasm;magnesium ion binding;manganese ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	TGFBR,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
