Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
23092	ARHGAP26	Rho GTPase activating protein 26	NM_015071	NP_055886.1	ENSG00000145819	chr5:142130510 - 142582204	actin cytoskeleton organization and biogenesis;cellular_component;GTPase activator activity;intracellular;nervous system development;Rho GTPase activator activity;signal transduction	Futreal et al 2004,  Mitelman 2000,  Frameshift mutation,  Splicing mutation,  Translocation
23365	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	NM_015313	NP_056128.1	ENSG00000196914	chr11:119713162 - 119860996	GTPase activator activity;guanyl-nucleotide exchange factor activity;intracellular;protein binding;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
405	ARNT	aryl hydrocarbon receptor nuclear translocator	NM_178427, NM_178426, NM_001668	NP_848514.1, NP_848513.1, NP_001659.1	ENSG00000143437	chr1:149051120 - 149115667	aryl hydrocarbon receptor nuclear translocator activity;cytoplasm;nucleus;positive regulation of transcription;positive regulation of transcription from RNA polymerase II promoter;protein binding;protein import into nucleus, translocation;receptor activity;regulation of transcription, DNA-dependent;signal transducer activity;signal transduction;transcription coactivator activity;transcription factor activity;transcriptional activator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
79058	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	NM_024083	NP_076988.1	ENSG00000169696	chr17:77528811 - 77568487	biological_process;cellular_component;membrane;molecular_function	Futreal et al 2004,  Mitelman 2000,  Translocation
466	ATF1	activating transcription factor 1	NM_005171	NP_005162.1	ENSG00000123268	chr12:49460195 - 49499829	nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	EGFR1,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
471	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	NM_004044	NP_004035.2	ENSG00000138363	chr2:215885110 - 215922623	hydrolase activity;IMP cyclohydrolase activity;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;phosphoribosylaminoimidazolecarboxamide formyltransferase activity;protein binding;purine nucleotide biosynthetic process;transferase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
472	ATM	ataxia telangiectasia mutated (includes complementation groups A, C and D)	NM_138292, NM_000051	NP_612149.1, NP_000042.3	ENSG00000149311	chr11:107603561 - 107741445	1-phosphatidylinositol-3-kinase activity;cell cycle;DNA binding;DNA repair;meiotic recombination;mitotic spindle checkpoint;negative regulation of progression through cell cycle;nucleus;protein N-terminus binding;protein serine/threonine kinase activity;response to ionizing radiation;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
8915	BCL10	B-cell CLL/lymphoma 10	NM_003921	NP_003912.1	ENSG00000142867	chr1:85505897 - 85514623	activation of NF-kappaB transcription factor;adaptive immune response;CBM complex;cell cycle;cell death;cellular defense response;cytoplasm;cytosol;I-kappaB kinase/NF-kappaB cascade;immunoglobulin mediated immune response;innate immune response;interleukin-6 biosynthetic process;intracellular;kinase activator activity;lipid raft;lipopolysaccharide receptor complex;lymphotoxin A biosynthetic process;lysosome;negative regulation of mature B cell apoptosis;negative regulation of progression through cell cycle;	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Translocation
53335	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	NM_022893, NM_138559, NM_018014	NP_075044.2, NP_612569.1, NP_060484.2	ENSG00000119866	chr2:60541042 - 60633909	cytoplasm;hemopoiesis;intracellular;metal ion binding;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
64919	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	NM_138576, NM_022898	NP_612808.1, NP_075049.1	ENSG00000127152	chr14:98710240 - 98807308	intracellular;metal ion binding;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
596	BCL2	B-cell CLL/lymphoma 2	NM_000633, NM_000657	NP_000624.2, NP_000648.2	ENSG00000171791	chr18:58946837 - 59136879	anti-apoptosis;BH3 domain binding;cytoplasm;cytosol;defense response to virus;endoplasmic reticulum;humoral immune response;integral to membrane;membrane;mitochondrial outer membrane;mitochondrion;negative regulation of cellular pH reduction;negative regulation of mitochondrial depolarization;negative regulation of neuron apoptosis;neuron apoptosis;nuclear membrane;nucleus;pregnancy;protease binding;protein heterodimerization activity;protein homodimerization activity;regulation of mitochondrial membrane pe	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
602	BCL3	B-cell CLL/lymphoma 3	NM_005178	NP_005169.2	ENSG00000069399	chr19:49943911 - 49954712	cytoplasm;defense response to bacterium;defense response to protozoan;DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis;extracellular matrix organization and biogenesis;follicular dendritic cell differentiation;germinal center formation;humoral immune response mediated by circulating immunoglobulin;I-kappaB kinase/NF-kappaB cascade;maintenance of protein localization in nucleus;marginal zone B cell differentiation;negative regulation of apoptosis;negative reg	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
604	BCL6	B-cell CLL/lymphoma 6 (zinc finger protein 51)	NM_001706	NP_001697.2	ENSG00000113916	chr3:188922939 - 188934175	actin cytoskeleton organization and biogenesis;B cell differentiation;cell morphogenesis;chromatin binding;DNA binding;erythrocyte development;germinal center formation;intracellular;metal ion binding;negative regulation of B cell apoptosis;negative regulation of cell differentiation;negative regulation of cell growth;negative regulation of cell proliferation;negative regulation of cell-matrix adhesion;negative regulation of isotype switching to IgE isotypes;negative regulation of mast cell cytokine product	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Missense mutation,  Translocation
605	BCL7A	B-cell CLL/lymphoma 7A	NM_001024808, NM_020993	NP_001019979.1, NP_066273.1	ENSG00000110987	chr12:120944380 - 120981452	actin binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Translocation
607	BCL9	B-cell CLL/lymphoma 9	NM_004326	NP_004317.2	ENSG00000116128	chr1:145550259 - 145563384	nucleus;protein binding;Wnt receptor signaling pathway	Futreal et al 2004,  Mitelman 2000,  Translocation
613	BCR	breakpoint cluster region	NM_004327, NM_021574	NP_004318.3, NP_067585.2	ENSG00000186716	chr22:21853147 - 21987709	cellular_component;GTPase activator activity;guanyl-nucleotide exchange factor activity;intracellular;intracellular signaling cascade;kinase activity;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
330	BIRC3	baculoviral IAP repeat-containing 3	NM_182962	NP_892007.1	ENSG00000023445	chr11:101700450 - 101713043	anti-apoptosis;cell surface receptor linked signal transduction;cytoplasm;intracellular;metal ion binding;nucleus;protein binding;regulation of apoptosis;ubiquitin-protein ligase activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
641	BLM	Bloom syndrome	NM_000057	NP_000048.1	ENSG00000197299	chr15:89091626 - 89159513	ATP binding;ATP-dependent DNA helicase activity;DNA binding;DNA recombination;DNA repair;DNA replication;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;intracellular;nucleotide binding;nucleus;protein binding;regulation of binding;replication fork	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
657	BMPR1A	bone morphogenetic protein receptor, type IA	NM_004329	NP_004320.2	ENSG00000107779	chr10:88625755 - 88673456	anterior/posterior pattern formation;ATP binding;cartilage development;cell differentiation;dorsal/ventral axis specification;ectoderm development;heart development;hindlimb morphogenesis;integral to membrane;lung development;magnesium ion binding;manganese ion binding;membrane;mesendoderm development;Mullerian duct regression;nucleotide binding;positive regulation of epithelial cell proliferation;protein amino acid phosphorylation;receptor activity;SMAD binding;transferase activity;transforming growth fact	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
673	BRAF	v-raf murine sarcoma viral oncogene homolog B1	NM_004333	NP_004324.2	ENSG00000157764	chr7:140080865 - 140270972	anti-apoptosis;ATP binding;cytoplasm;diacylglycerol binding;intracellular signaling cascade;metal ion binding;nucleotide binding;organ morphogenesis;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;receptor signaling protein activity;transferase activity;zinc ion binding	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
672	BRCA1	breast cancer 1, early onset	NM_007298, NM_007300, NM_007303, NM_007299, NM_007294, NM_007302, NM_007304, NM_007305	NP_009229.1, NP_009231.1, NP_009234.1, NP_009230.1, NP_009227.1, NP_009228.1, NP_009235.2, NP_009236.1	ENSG00000012048	chr17:38451220 - 38529639	androgen receptor binding;androgen receptor signaling pathway;BRCA1-BARD1 complex;cell cycle;cell cycle checkpoint;cellular_component;chromosome segregation;DNA binding;DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator;DNA damage response, signal transduction resulting in induction of apoptosis;DNA repair;enzyme binding;fatty acid biosynthetic process;gamma-tubulin ring complex;intracellular;metal ion binding;molecular_function;negative regulatio	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
675	BRCA2	breast cancer 2, early onset	NM_000059	NP_000050.2	ENSG00000139618	chr13:31788597 - 31870907	chromatin remodeling;cytoplasm;DNA repair;double-strand break repair via homologous recombination;establishment and/or maintenance of chromatin architecture;extracellular space;histone acetyltransferase activity;mitotic checkpoint;nucleus;protein binding;regulation of progression through cell cycle;regulation of S phase of mitotic cell cycle;regulation of transcription;secretory granule;single-stranded DNA binding;transcriptional activator activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
23476	BRD4	bromodomain containing 4	NM_058243, NM_014299	NP_490597.1, NP_055114.1	ENSG00000141867	chr19:15210187 - 15244910	nucleus	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
694	BTG1	B-cell translocation gene 1, anti-proliferative	NM_001731	NP_001722.1	ENSG00000133639	chr12:91061986 - 91063442	cell migration;cytoplasm;kinase binding;negative regulation of cell growth;negative regulation of cell proliferation;nucleus;positive regulation of angiogenesis;positive regulation of endothelial cell differentiation;positive regulation of enzyme activity;positive regulation of myoblast differentiation;protein amino acid methylation;regulation of apoptosis;regulation of transcription;spermatid development;transcription cofactor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
701	BUB1B	BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast)	NM_001211	NP_001202.4	ENSG00000156970	chr15:38240713 - 38300252	anaphase-promoting complex;apoptosis;ATP binding;cell cycle;cell division;cell proliferation;cytoplasm;kinetochore;mitosis;mitotic checkpoint;negative regulation of progression through cell cycle;nucleotide binding;nucleus;outer kinetochore of condensed chromosome;phosphoinositide-mediated signaling;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;spindle midzone;spindle organization and biogenesis;transferase activity	Futreal et al 2004,  Protein Kinase,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
256646	C15orf55	-	NM_175741	NP_786883.1	ENSG00000184507	chr15:32425512 - 32436984	nucleus	Futreal et al 2004,  Mitelman 2000,  Translocation
799	CALCR	calcitonin receptor	NM_001742	NP_001733.1	ENSG00000004948	chr7:92893603 - 92954229	acrosome;calcitonin binding;calcitonin receptor activity;elevation of cytosolic calcium ion concentration;G-protein coupled receptor activity;G-protein coupled receptor protein signaling pathway;G-protein signaling, adenylate cyclase activating pathway;integral to plasma membrane;membrane;microtubule-based flagellum part;negative regulation of ossification;osteoclast differentiation;positive regulation of adenylate cyclase activity;receptor activity;regulation of mRNA stability;response to glucocorticoid st	Futreal et al 2004,  Stability,  Translocation
833	CARS	cysteinyl-tRNA synthetase	NM_001014438, NM_139273, NM_001014437, NM_001751	NP_001014438.1, NP_644802.1, NP_001014437.1, NP_001742.1	ENSG00000110619	chr11:2978919 - 3035173	ATP binding;cysteine-tRNA ligase activity;cysteinyl-tRNA aminoacylation;cytoplasm;ligase activity;metal ion binding;nucleotide binding;receptor activity;soluble fraction;translation;tRNA binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
57082	CASC5	cancer susceptibility candidate 5	NM_144508, NM_170589	NP_653091.2, NP_733468.2	ENSG00000137812	chr15:38682421 - 38741678	acrosome;acrosome formation;nucleus;protein binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
863	CBFA2T3	core-binding factor, runt domain, alpha subunit 2; translocated to, 3	NM_005187, NM_175931	NP_005178.4, NP_787127.1	ENSG00000129993	chr16:87470884 - 87570716	cell proliferation;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
865	CBFB	core-binding factor, beta subunit	NM_001755, NM_022845	NP_001746.1, NP_074036.1	ENSG00000067955	chr16:65620811 - 65690182	biological_process;cell maturation;cellular_component;lymphocyte differentiation;molecular_function;myeloid cell differentiation;nucleus;osteoblast differentiation;positive regulation of transcription from RNA polymerase II promoter;protein binding;RNA polymerase II transcription factor activity;transcription coactivator activity;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Translocation
867	CBL	Cas-Br-M (murine) ecotropic retroviral transforming sequence	NM_005188	NP_005179.2	ENSG00000110395	chr11:118582337 - 118675701	calcium ion binding;cell surface receptor linked signal transduction;epidermal growth factor receptor signaling pathway;ligase activity;nucleus;plasma membrane;positive regulation of receptor mediated endocytosis;protein binding;protein ubiquitination;signal transducer activity;transcription factor activity;ubiquitin-protein ligase activity;zinc ion binding	EGFR1,  Kit Receptor,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8030	CCDC6	coiled-coil domain containing 6	NM_005436	NP_005427.2	ENSG00000108091	chr10:61222680 - 61336188	biological_process;cellular_component;protein binding;structural constituent of cytoskeleton	Futreal et al 2004,  Mitelman 2000,  Translocation
57820	CCNB1IP1	cyclin B1 interacting protein 1	NM_182849	NP_878272.1	ENSG00000100814	chr14:19849548 - 19854522	ligase activity;metal ion binding;nucleus;ubiquitin cycle;zinc ion binding	Futreal et al 2004,  Translocation
595	CCND1	cyclin D1	NM_053056	NP_444284.1	ENSG00000110092	chr11:69165262 - 69175231	cell cycle;cell division;cellular_component;cyclin-dependent protein kinase holoenzyme complex;cyclin-dependent protein kinase regulator activity;cytosol;fat cell differentiation;G1/S transition of mitotic cell cycle;intracellular;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;re-entry into mitotic cell cycle;unfolded protein response	Androgen Receptor,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
894	CCND2	cyclin D2	NM_001759	NP_001750.1	ENSG00000118971	chr12:4253467 - 4279436	cell cycle;cell division;nucleus;protein binding;regulation of progression through cell cycle	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
896	CCND3	cyclin D3	NM_001760	NP_001751.1	ENSG00000112576	chr6:42011655 - 42017365	cell cycle;cell division;nucleus;protein binding;regulation of progression through cell cycle	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
999	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	NM_004360	NP_004351.1	ENSG00000039068	chr16:67328819 - 67424903	calcium ion binding;cell adhesion;homophilic cell adhesion;integral to membrane;membrane;molecular_function;protein binding	Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
1019	CDK4	cyclin-dependent kinase 4	NM_000075	NP_000066.1	ENSG00000135446	chr12:56428574 - 56431767	ATP binding;cell cycle;cell division;cell proliferation;cyclin-dependent protein kinase activity;G1/S transition of mitotic cell cycle;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;regulation of progression through cell cycle;transferase activity	TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Missense mutation
1021	CDK6	cyclin-dependent kinase 6	NM_001259	NP_001250.1	ENSG00000105810	chr7:92082389 - 92300573	ATP binding;cell cycle;cell division;cell proliferation;G1 phase of mitotic cell cycle;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;regulation of progression through cell cycle;transferase activity	TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Protein Kinase,  Tumor Suppressor,  Translocation
1029	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	NM_000077, NM_058197, NM_058195	NP_000068.1, NP_478104.2, NP_478102.1	ENSG00000147889	chr9:21961001 - 21984453	apoptosis;cell aging;cell cycle;cell cycle arrest;cell cycle checkpoint;cellular_component;cyclin-dependent protein kinase inhibitor activity;cytoplasm;DNA binding;epidermis development;negative regulation of cell proliferation;negative regulation of cyclin-dependent protein kinase activity;nucleolus;nucleoplasm;nucleus;protein binding;regulation of cyclin-dependent protein kinase activity;regulation of transcription, DNA-dependent;rRNA processing;transcription	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
1045	CDX2	caudal type homeobox transcription factor 2	NM_001265	NP_001256.2	ENSG00000165556	chr13:27435251 - 27441143	blastocyst development;blood vessel development;cell differentiation;condensed nuclear chromosome;nucleus;pattern specification process;placenta development;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
1050	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	NM_004364	NP_004355.2	null	chr19:38484083 - 38485160	cytokine and chemokine mediated signaling pathway;generation of precursor metabolites and energy;myeloid cell differentiation;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity, enhancer binding;sequence-specific DNA binding;transcription;transcription factor binding;transcription from RNA polymerase II promoter	EGFR1,  Futreal et al 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
11064	CEP110	centrosomal protein 110kDa	NM_007018	NP_008949.4	ENSG00000119397	chr9:122890425 - 122979285	centrosome;nucleus;protein binding;RNA polymerase II transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	NM_001005735, NM_145862, NM_007194	NP_001005735.1, NP_665861.1, NP_009125.1	ENSG00000183765	chr22:27413884 - 27460709	ATP binding;cell cycle;DNA damage checkpoint;DNA damage response, signal transduction resulting in induction of apoptosis;magnesium ion binding;nucleotide binding;nucleus;PML body;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Futreal et al 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation
26511	CHIC2	cysteine-rich hydrophobic domain 2	NM_012110	NP_036242.1	ENSG00000109220	chr4:54571018 - 54625224	biological_process;cellular_component;Golgi apparatus;Golgi-associated vesicle;molecular_function;plasma membrane	Futreal et al 2004,  Mitelman 2000,  Translocation
1123	CHN1	chimerin (chimaerin) 1	NM_001025201, NM_001822	NP_001020372.2, NP_001813.1	ENSG00000128656	chr2:175373089 - 175577886	diacylglycerol binding;GTPase activator activity;intracellular;intracellular signaling cascade;metal ion binding;SH3/SH2 adaptor activity;zinc ion binding	Futreal et al 2004,  Translocation
4261	CIITA	class II, major histocompatibility complex, transactivator	NM_000246	NP_000237.2	ENSG00000179583	chr16:10878688 - 10924661	ATP binding;defense response;DNA binding;immune response;nucleotide binding;nucleus;protein binding;regulation of transcription;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription coactivator activity;transcription regulator activity;ubiquitin binding	Futreal et al 2004,  Mitelman 2000,  Translocation
10978	CLP1	CLP1, cleavage and polyadenylation factor I subunit, homolog (S. cerevisiae)	NM_006831	NP_006822.1	ENSG00000172409	chr11:57183524 - 57185484	ATP binding;GTP binding;mRNA processing;nucleotide binding;nucleus	Futreal et al 2004,  Mitelman 2000,  Translocation
1213	CLTC	clathrin, heavy chain (Hc)	NM_004859	NP_004850.1	ENSG00000141367	chr17:55052274 - 55125995	clathrin vesicle coat;coated pit;intracellular protein transport;protein binding;structural molecule activity	Kit Receptor,  Futreal et al 2004,  Mitelman 2000,  Translocation
8218	CLTCL1	clathrin, heavy chain-like 1	NM_007098	NP_009029.2	ENSG00000070371	chr22:17547731 - 17659164	anatomical structure morphogenesis;binding;clathrin vesicle coat;coated pit;receptor-mediated endocytosis;signal transducer activity	Futreal et al 2004,  Mitelman 2000,  Translocation
1277	COL1A1	collagen, type I, alpha 1	NM_000088	NP_000079.2	ENSG00000108821	chr17:45617861 - 45633873	collagen;collagen type I;cytoplasm;epidermis development;extracellular matrix structural constituent;phosphate transport;protein binding;sensory perception of sound;skeletal development;structural constituent of bone	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
1345	COX6C	cytochrome c oxidase subunit VIc	NM_004374	NP_004365.1	ENSG00000164919	chr8:100968908 - 100973425	cytochrome-c oxidase activity;electron transport;integral to membrane;membrane;mitochondrion;oxidoreductase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
